id,name,address,latitude,longitude,rating,second_word,types,description
6229,Jai Manohar Mahabihar,,27.67077994,85.33022331,0.0,, Archaeological Site,"Jai Manohar Mahabihar is renowned for its striking pagoda-style architecture and intricate woodcarvings, typical of traditional Newari craftsmanship. The monastery is dedicated to Manjushree, a bodhisattva associated with wisdom in Buddhism. It holds religious and cultural importance for Buddhists in the Kathmandu Valley and beyond.

Visitors to Jai Manohar Mahabihar can explore its courtyards, prayer halls, and shrines, experiencing the serene ambiance and admiring the intricate details of the architecture. The monastery also hosts various religious ceremonies and festivals throughout the year, attracting both local devotees and tourists interested in Buddhist culture and spirituality."
6230,Mani Mandap Mahabihar,,27.6745955,85.32416219,0.0,, Archaeological Site,"The Mani Mandap Mahabihar, also known as Mani mandap Mahabihar, is a historic Buddhist monastery located in Lalitpur, Nepal. This ancient structure holds significant religious and cultural importance and is considered one of the most important sites of Buddhist heritage in the region.

Built in the 17th century during the Malla period, the Mani Mandap Mahabihar is renowned for its exquisite Newari architecture and intricate woodcarvings. The monastery follows the traditional pagoda-style architecture typical of the Kathmandu Valley, with multiple tiers, intricately carved eaves, and ornate embellishments."
6231,Bikram Baba Temple,,27.550694,84.33859689,0.0,, Religious Site,"Originally revered solely by the Tharu community, the Bikram Baba Temple has evolved into a prominent pilgrimage site for devotees of various faiths. Located by the Rapti River near Jagatpur, this revered temple is known for fulfilling the desires of childless couples. 

Approximately 10-15 years ago, a local discovered a stone resembling Bikram Baba at the base of a tree. In Hindu mythology, Bikram Baba symbolizes a brave guardian. Since then, the site has attracted people from other backgrounds seeking to fulfill their wishes. Access to this sacred place is limited to a specific festival, celebrated over 10-15 days, drawing visitors from across Nepal for worship."
6232,Lumbini Museum,,27.48916627,83.27722197,0.0,, Art Gallery,"Located at the entrance of the Sacred Garden Area of Lumbini, the Birthplace of the Historical Buddha and a UNESCO World Heritage Property, the Lumbini Museum will be a true gem when it launches in early 2022. As the world s only contemporary museum of the Buddha and his Birthplace, the Museum will be the anchor that sets the stage and enhances a visitor s experience of Nepal s most sacred site. What happened here, some 2,600 years ago, shifted the consciousness of millions, and continues to resound with a universal clarity that impacts people in the most fundamental aspects of their life."
6233,Tal Barahi Temple,,28.20746227,83.95354668,0.0,, Religious Site,"The temple of Tal Barahi or Tal Barahi is located in Kaski district and is known popularly as the lake temple. Dedicated to goddess Durga, this temple stands alone in a small island in a section of Phewa Lake. While there are many stories associated with the temple, the most popular one among the people are that king Kulmandan Shah who was the first king of Kaski had a dream in which he saw the temple above the lake and the goddess asking him to construct it. He followed the instructions and build the temple.Tal Barahi Temple is a
small 2 story pagoda-
style temple devoted to the deity Tal Barahi.This Hindu temple in
nepal dedicated to Ajima in the boar manifestation, represation of the force of Shakti. Shakti is the Hindu mother goddess who is the origin of the univese creativity
and power. Shakti as a feminine power assumens several roles. In the form of Durga, Shakti protects the gogs from demons. Durga takes on the manifestation of Ajima in the form of a boar called
Barahi to pirece her evil enemies with her pointed tusks. Barahi is pictureds with the face of boar with a cup in one hand and
fish in other hand. As such, Barahi Temple is a very important center of worship for the Hindu devotees. Tourists are likely to see worshipers making their way to the temple on saturdays carrying
way to the temple on saturdays carrying animals fir sacrifice.The original structure of the temple is made of stone and has a thadched roof. The dramatic beauty of its location it self
attracts everyone. As the Temple is on a small island in fewa lake, the only way to visit it is by boat. tal barahi is one of the most famous pilgrimage sites in Nepal and countless Hindus come to worship the deity.The legend, has it that many years ago a deity named Barahi came here to see the local People here but later decided to live here permanently.The temple located in the heart the Pokhara
valley at lakeside and is easy to get to from any part of Pokhara. Talbarahi temple sits
on a small mound surrounded by the crystal-clear waters of fewa Lake. The only way of getting to the temple is by boat. Phewa Lake is the second biggest in
Nepal. It size measures in at 4 km by 1.5 km. The lake itself is a major attraction drawing those who enjoy water sports, families and those who simply love absorbing the beautiful scenery. The warm
waters are inviting and ideal for a trip on a little wooden boat, which can be rented along the shoreline. Along the Lakeside section of Phewa, visitors can explore the
various souvenir stores, bookshops and restaurants. Simply hop aboard a boat and
float out to the island in the center, to discover even more treasures."
6237,Ashok Stupa Ibahi,,27.67707589,85.32768795,0.0,, Archaeological Site,This Stupa is comparatively more complex and smaller than the other three Stupas. This is similar to the structure of Svayambhu Mahacaitya in Kathmandu. It is nearly circular and has a perimeter of 60.62 meters. It has five Buddha in the Vedika with their consorts except the Tathagata Vairocana. It has a Vedika of 1.5 meters and a dome of 5.5 meters in height. A square Harmika is constructed over the dome with 13 steps Cakravali and a parasol.
6238,Bhai Dega ,,27.67313196,85.32454809,0.0,, Religious Site,"Bhai Dega Temple, also known as Bhairabsthan or Bhai Dega Bahi, is a historic Hindu temple located in Lalitpur, Nepal. Situated in the heart of the city, this ancient temple holds significant religious and cultural importance for the local community.

The temple is dedicated to Lord Bhairab, a fierce manifestation of Lord Shiva, who is worshipped as the god of destruction and transformation in Hindu mythology. Lord Bhairab is often depicted with a fearsome appearance, adorned with skulls and wearing a garland of snakes."
6239,Bhat Bhateni Temple,,27.7195635,85.33104708,0.0,, Religious Site,"Kathmandu Municipility ward no. 5 Bhatbhateni temple located near Tangal road. It is an ancient pagoda style temple. Inside the temple are yellow goddess Bhateni and red goddess Bhat. This temple is also called Nepal Devi. There is a belief that worshiping this temple will cure the diseases of children, ghosts, vampires etc. There are various other deities in this temple complex. This temple is very crowded with devotees on Saturdays and Tuesdays."
6240,Bishwonath Mandir,,27.67363792,85.32508621,0.0,, Religious Site,"Bishwonath Temple, also known as Vishwanath Temple, is a revered Hindu temple located in Lalitpur, Nepal. Lalitpur, also known as Patan, is one of the three ancient cities in the Kathmandu Valley, renowned for its rich cultural heritage and historical significance. Bishwonath Temple holds a prominent place among the numerous temples and monuments that dot the landscape of Lalitpur.

The temple is dedicated to Lord Shiva, one of the principal deities in Hinduism, who is worshipped as Bishwonath, the ""Lord of the Universe."" It is believed to have been built during the reign of King Siddhi Narsingh Malla in the 17th century, although the exact date of its construction is not precisely known.

The main sanctum of the temple houses a sacred Shiva Lingam, a symbolic representation of Lord Shiva, which is worshipped by devotees who visit the temple seeking blessings, protection, and spiritual fulfillment. The temple complex also includes smaller shrines dedicated to various Hindu deities, along with pavilions and courtyards where religious rituals and ceremonies take place."
6242,Purnachandi Mandir,,27.67369127,85.32023007,0.0,, Religious Site,"Purnachandi Temple is located about 500 meters west of Patan's (Lalitpur's) Darbar Square. It is a tall, three-story pagoda standing at the south end of a small tear-drop shaped pond. While the temple was consecrated in 1635 during the reign of Siddhi Narasimha Malla (r. 1620-61), the present structure dates from the last quarter of the 17th century after the original monument was destroyed by fire."
6243,Krishna Mandir,,27.67356462,85.32495311,0.0,, Religious Site,"The Krishna temple on the west side of Patan's Darbar square was completed in 1637. Legend says that it was inspired by a dream. One night, King Siddhi Narasingh Malla (r. 1620-61) dreamt that the gods Krishna and Radha were standing in front of the palace. The King ordered a temple built on the same location. During a war with a neighboring kingdom a decade later, the King emerged victorious after calling on Krishna to vanquish his enemies. In gratitude, the King built a replica of the temple inside the Sundari Chauk courtyard.

The Krishna temple is built in the sikhara style common to north India and Bengal, a design technique found in monuments as far afield as Bagan, Myanmar. Beneath its 21 golden pinnacles are three floors. The first floor enshrines Krishna, the second Shiva (in the form of a linga), and the third Lokeshwor. Except for the ground floor, a series of chhatri pavilions frame the inner ambulatories; eight each are located at the corners and cardinal directions of the second and third levels, while the fourth level includes four ornamental chattri built directly into each face of the sikhara. On the ground floor, the inner walls of the wraparound gallery are divided into five bays on each side, with a door located at the center of each facade. The remaining bays feature scenes from the Ramayana and Mahabharata narrated in Newari script.

Krishna is believed to be an earthly incarnation of Vishnu; hence, images of Vishnu and his mount, Garuda, are found throughout the temple. Four full-size statues of Vishnu upon Garuda surround the base of the sikhara, while bas-reliefs of the same theme are located on the ground floor cornices. Depictions of the 10 avatars of Vishnu are also set on the outside face of the ground-level gallery. A freestanding statue of gided Garuda, mounted upon a pole, is set in front of the temple. It was erected by Siddhi Narasingh Malla about ten years after construction of the temple."
6244,Gunalakshmi Mahabihar,,27.67551293,85.3267589,0.0,, Archaeological Site,Newar Buddhism is one of the branches of Buddhism. One of the major elements of this branch of Buddhism is Mahavihara (????????) or Baha or great monastery. These monasteries have served as centers of learning in Newar Buddhism. These monasteries generally are built as a courtyard surrounded by two storied buildings consisting of halls. Some of these monasteries have been founded as early as fifth to twelfth century  Many of these mahaviharas are listed as historical monuments of Nepal.The following is a list of these mahaviharas.
6245,Pimbahal Pokhari,,27.67601777,85.32091135,0.0,, Natural Landmark,"Pimbahal Pokhari is a historic pond located in the Lalitpur district of Nepal, near the ancient town of Patan.Pimbahal Pokhari is situated in the Pimbahal area of Lalitpur, which is part of the Kathmandu Valley. It lies in close proximity to the famous Patan Durbar Square, a UNESCO World Heritage Site known for its rich cultural and architectural heritage.

Pimbahal Pokhari is believed to have been built during the medieval period, making it a significant historical site in the region. The pond served as a water source for the local community and played a vital role in the daily lives of the people living in the area.

The pond is surrounded by traditional Newari architecture, including old buildings, temples, and residential houses. The area around Pimbahal Pokhari reflects the traditional urban layout of the Kathmandu Valley, with narrow alleys, courtyards, and brick-paved streets."
6247,Bhringeshwor Mahadev Mandir,,27.63285124,85.31822009,0.0,, Religious Site,"Nepal's ancient Shivalinga in the sanctum sanctorum of the famous Bhringareshwar Mahadev temple at Sunakothi in Lalitpur district. The upper part of the Shivalinga, which is about 3 feet high and slightly sloping, is broken.

Behind the Shivalinga, i.e. from the main entrance, there are idols of various deities in a small khopa, while on the left side there are copper tridents and drums. While bathing the Shivalinga with the water of Gyan Kund, it was flowing from the left side. And there is also Om above. There is also a picture of Bhringareshwar temple in the upper part. A garland of rudraksha is hung on the left side and a garland of rudraksha is also placed on the top of the Shivalinga."
6248,Ashok Stupa Pulchowk,,27.67717158,85.31607432,0.0,, Archaeological Site,PUCHO THURA (WESTERN STUPA): The stupa is located on the busy Pulchowk intersection in the western end of Patan. The perimeter of this Stupa is 75.52 meters and it is 12 meters tall. It also has a Vedika of height 1.2 meters with one Tathagata in each direction. The dome is 6.5 meters tall is paved paved by firebrick. It does not have Harmika. The thirteen-ring Cakravalis are constructed directly over the dome in a square shaped pyramid structure. A Yasti caps the top.
6249,Kumarighar,,27.67378226,85.32173948,0.0,, Historical Ruins,"Kumari, Kumari Devi, or the Living Goddess is the tradition of worshipping a chosen virgin as manifestations of the divine female energy or Shakti in Dharmic Nepali religious traditions.

n Nepal, a Kumari is a prepubescent girl selected from the Shakya clan of the Nepalese Newari Buddhist community. The Kumari is also revered and worshiped by some of the country's Hindus. While there are several Kumaris throughout Nepal, with some cities having several, the best known is the Royal Kumari of Kathmandu, and she lives in the Kumari Ghar, a palace in the center of the city. The selection process for her is especially rigorous. As of 2023, the Royal Kumari of Kathmandu is Trishna Shakya, aged five, installed in September 2017. Unika Bajracharya, selected in April 2014 as the Kumari of Patan, is the second most important living goddess."
6250,Basuki Nag Mandir,,27.66592666,85.30693889,0.0,, Religious Site,"Basuki Nag Mandir is a Hindu temple.The Bashuki Nag Temple is dedicated to the serpent deity, Bashuki, an important figure in Hindu mythology. The history of this sacred space dates back to several centuries, revealing its importance in the religious landscape of Nepal. It is believed that the temple was constructed during the Licchavi period, which was known for its contributions to art and architecture from the 3rd to the 9th century AD.

Religious myths suggest that the temple marks the spot where the serpent deity Bashuki had its abode. In reverence, the inhabitants of Panauti have maintained and worshipped at the temple for generations, incorporating it into their unique blend of Hindu and Buddhist traditions."
6251,Chandeshwori Temple,,27.77748812,85.33955069,0.0,, Religious Site,"Chandeshwori temple located in the Tokha municipality of Kathmandu. It was built around the 13th century, making it one of the oldest temples in Nepal. The temple is dedicated to the Hindu Goddess Chandeshwori, who is believed to be a form of Parvati. The temple has a three-tiered pagoda style roof and is richly decorated with carvings. It is said to be a must-see destination in Kathmandu, as it offers a chance to learn about the ancient heritage of the city. It is one of the best temple in Nepal which you must visit.

Worship Method:
According to Hinduism, Chandeshwori Temple is a famous temple dedicated to the goddess Chandeshwari. The temple is located in Tokha, Kathmandu in Nepal. The worship method practiced at the temple includes traditional rituals and offerings. Devotees offer flowers, incense, and other gifts to the goddess, pray for blessings, and circumambulate the temple. They perform Pancha Shanti and Pancha Kanya peace and meditation practices. Devotees also offer Prasad (holy food) and water, which symbolizes the goddess and her power. Pujas and havans are conducted by the temple priests to invoke the goddess  blessings. There are numerous other rituals practiced at the temple such as worshipping the nine planets, singing devotional songs, and chanting hymns. This most visited temple in Nepal

Facts:
1. The Chandeshwori Temple is situated in Tokha, Kathmandu, Nepal.
2. The Temple was constructed in 1602 CE and is dedicated to goddess Chandeshwori. 
3. It is one of the four major manifestations of Goddess Durga and is believed to have been the site of the battle between Lord Shiva and the demon king Durgam. 
4. Chandeshwori Temple is the first of its kind in Nepal due to its intricately carved ceramic exterior and ornate sculptures. 
5. The famous Annual Chandeshwori Festival is held here every year in May to commemorate the victory of Goddess Durga over demon king Durgam and to receive blessings from the goddess. 
6. Many believers visit the Temple to receive blessings and to carry out rituals to fulfil their desires. 
7. The Chandeshwori Temple is a unique architectural marvel and is known for its ornate stone carvings and statues depicting goddess Durga and Lord Shiva. Here are some facts about the Nepal temple.These facts will help you understand why it is oldest temple list of the best temples in Nepal.

How to reach:
The Chandeshwori Temple of Tokha is located in the city of Kathmandu, which is the capital city of Nepal. The temple is located about 13.6 km from the city center. There are various ways to reach the temple. 
1) By Bus: From Kathmandu city centre, there are public buses going to Tokha. It takes about 40 minutes to reach Tokha. Once you reach there, Chandeshwori Temple is just 5 minutes walk away from the bus station. 
2) By Taxi: Taxis are the quickest way to reach Tokha. It takes about 30 minutes from Kathmandu city centre to reach the temple. 
3) By Car: You can also drive to the temple in your own car. It takes around 25 minutes from Kathmandu city centre. famous temples in Nepal."
6252,Phatak,,26.94168286,88.03523865,0.0,, Religious Site,"After traveling 10 km from Nayabazar and 2 km from Jaubari, you reach Phatak. It is one of the popular destinations for tourists to view the rural terrain along with dozens of snow ranges of Nepal and India. The road from Nepal to India and from India to Nepal connects this place on the border line between the two countries. From Phatak, one can enjoy the view of Kanchenjunga, Kumbhakarna, Manaslu, and other snow ranges.
After proceeding from Phatak inside Nepal, one reaches Tumling, Tanglu, and Meghma, the destinations of tourists from India to Europe. You have to hire a vehicle to reach here. Vehicles can be rented at any time in Nayabazar, the center of Maijogmai Rural Municipality. Since the road is unpaved, taking a private vehicle can be dangerous. Traveling by motorcycle is easier. Homestays are available for accommodation here."
6253,Mahalakshmi Sthan,,27.66364757,85.31814499,0.0,, Religious Site,"Mahalaxmisthan Temple located in Ward No. 5 in Thasikhel, Patan, Kathmandu District. The only way to reach the temple is on the right side of the road near Patan Hospital. The same road is right in front of the army barracks. The temple can also be reached via the Ringroad, by taking the turning at Mahalakshmisthan Chowk. This pagoda and artistic style temple looks very beautiful. This temple was built in 750 AD during the reign of King Siddhinar Singh Malla. From a classical point of view, Lakshmi is considered to be a little bigger and more important. According to the Puranas, they have a thousand hands. The brat style of this Mahalakshmi is different. During the daily worship of this temple, the door is closed and Gubhaju is performed. As this goddess is also considered as a Tantric goddess, there is a tradition of worshiping her according to the Tantric method. The practice of bringing worship from Gorkha Manakamana temple once in 12 years has been going on in this temple since the time of Ramshah. Inside the temple there are idols of Mahalakshmi and idols of various other small goddesses. There are also many small temples outside the temple. Mahalakshmi is very wide and green.

Author: Rajesh Dhungana"
6254,	Chapat Ganesh Mandir,,27.67131384,85.32896703,0.0,, Religious Site,"Chapat Ganesh Temple is Ganesh temple located at Chapat,Bagmati. Ganesh god is considered to possess the power of removing obstacles, curing diseases, helping in completing difficult tasks. He is worshiped  before doing any special tasks for success and easily coms over endeavors. Tuesday is the special day to visit the Chapat Ganesh temple and beside this it is saturday. People don t forget to bring god favourite offering like radish, ladoos and sesame seed balls."
6255,Rudrayani Mandir,,27.67241756,85.29707624,0.0,, Religious Site,"The famous Rudrayani Devi temple located in Khokna, Lalitpur district. This pagoda style temple is very attractive. This temple is located in Khokana Chowk. The origin of this temple was built by King Amar Malla. These goddesses have been established here according to the important message of this king in his dream to settle seven hundred houses in this khokana and establish Rudrayani Devi. Inside the temple, there are idols of 11 deities including Mahakali, Kali and Ganesh on the upper floor. There is also a temple of Shrikhand where garlic is not offered. There is a deity stone which is said to be the perfect stone of the goddess. It is considered as of Mahadev's Ardhangini. Local devotees worship this goddess as a family goddess. There is also a fair on the days of Ashwin Shukla Tritiya and Karthik Punirma and on this day a large crowd of devotees gathers here. On this occasion, 11 idols are worshiped outside. Traditional style dance is also shown in the procession here. This dance has been going on since the time of King Bishnu Malla. Even after being taken to Kathmandu for 12 years, dance is shown. Chickens and pigs are not sacrificed in this temple."
6256,Bouddha ,,27.72146891,85.36203498,0.0,, Religious Site,"Boudha Stupa, also known as Boudhanath, Khasti Chaitya and Khsa Chaitya, stands as an architectural wonder and a spiritual icon in the heart of Kathmandu, Nepal. Nestled approximately 11 kilometers to the northeast of the city center, this massive stupa boasts a mandala design that ranks it among the largest spherical stupas in Nepal and across the globe.The rich history of Boudha Stupa finds its roots in the deep layers of Nepalese and Tibetan traditions. Believed to enshrine the sacred relics of Kassapa Buddha, the stupa s importance transcends borders. It is strategically located on the ancient trade route from Tibet, where travelers would enter the Kathmandu Valley via the village of Sankhu in the northeast corner, then continue toward the smaller Chabahil Stupa, also known as  Little Boudhanath.  From there, it crosses the Bagmati River into Lalitpur, bypassing the main city of Kathmandu.One of the most iconic features of Boudha Stupa is the captivating Eyes of Buddha, which adorn its imposing structure. These eyes, painted on all four sides of the stupa, are often described as inscrutable, impassive, empathetic, and shrewd. They gaze out in the four cardinal directions, observing the world and conveying a profound sense of wisdom and compassion."
6257,Minnath Mandir,,27.66991623,85.32436671,0.0,, Religious Site,"The longest chariot festival of Nepal that presently has the city of Patan up in joy, the Rato Machhindranath Jatra needs no introduction. The 48-foot chariot is an instantly recognisable symbol of Lalitpur and its rich culture and attracts people from all over the country. But little is known about the smaller chariot of the god popularly known as Min nath which accompanies Machhindranath along its journey through the old routes of the city.

And this is rather baffling when you consider that the festival of Min nath is older, its cult has been worshipped in Patan for longer and it belongs to the same Lokeshwor deific group as Machhindranath (Padmapani Lokeshwor). Known by many names including Chakbaha Dyo in Nepal Bhasa and Jattadhari (dreadlocks) Lokeshwor in Sanskrit and Nepali, this god residing in Tangal is the one who welcomes his famous counterpart, called Bunga Dyo and Karunamaya too, into the city, leads the way from Pulchowk to Nuga: (Sundhara) and then follows closely behind for the remaining journey."
6258,Bangalamukhi Mandir,,27.67635804,85.32592608,0.0,, Religious Site,"Baglamukhi temple is situated in Patan, Lalitpur. It is one of the famous temples of Devi in Kathmandu valley. The temple is very important from the religious point of view. Inside the temple, you can find various other small temples. Most of the devotees especially visit this temple on Thursday as it is considered as the day of Goddess Bhagwati. According to the legend, it is believed that a demon named Bagala used to torture the people living in this place, people worshipped Goddess Baglamukhi for rescue. Then one day Goddess Baglamukhi came and Killed the demon. After that day people started worshipping Goddess Baglamukhi and established this temple in her name. We would recommend you visit this religious place and Patan durbar square which is located near this temple."
6259,Harishankar Mandir,,27.6730898,85.32493098,0.0,, Religious Site,"The temple is renowned for its unique architecture, featuring intricate stone carvings and exquisite craftsmanship that reflect the rich cultural heritage of Nepal. Its pagoda-style structure and ornate decorations makes it a prominent landmark in Lalitpur.

Devotees visit the Harishankar Temple to seek blessings from Lord Shiva, the presiding deity of the temple, and to offer prayers and rituals for prosperity and well-being. The temple also holds cultural and religious festivals throughout the year, drawing large crowds of devotees who come to participate in the celebrations"
6260,Uttare Pokhari (North Pond),,26.94814015,88.01953599,0.0,, Natural Landmark,"After a journey of 500 meters from Nayabazar, you reach the North Pond. Located in the middle of a dense forest, the North Pond is full of natural beauty. This pond is not only beautiful but also religiously significant. On the day of Bala Chaturdashi, the pond is crowded with devotees who sow seeds.
Domestic tourist traffic is increasing due to the construction of pathways around the pond. Consequently, the touristic importance of North Pond has increased. Although the pond is in the middle of the forest, you cannot see any leaves in the water. It is believed that if any leaf falls into the pond, birds will pick it up and remove it.
Due to the habitat of the endangered red panda and various birds in the forest around the pond, it has also become a research centre for ornithologists and wildlife experts. After a 15-minute walk from Nayabazar, you will reach North Pond. A trip to Maijogmai is not complete without viewing this pond. It is enjoyable to carry light food and water while visiting the pond."
6261,Sat Tale Waterfall,,26.94163025,88.03539924,0.0,, Natural Landmark,"In the river that flows between Ward No. 3 and 5 of Maijogmai Rural Municipality, there is a waterfall that falls from seven stories above. The waterfall is named Sat Tale Jharna as it falls continuously in seven distinct stages. Sat Tale Waterfall is another attractive tourist destination of Maijogmai. This internal tourism spot lies at the meeting point of Wards 3 and 5 of Maijogmai Rural Municipality. The waterfall, falling from a height of 42 meters, along with the surrounding natural beauty, delights visitors.
The physical development of the waterfall area, a centre of attraction for both domestic and foreign tourists, is being undertaken by the Rural Municipality. If the waterfall is promoted and publicized, it can become a major attraction for tourists from neighbouring countries, including India. Visitors are fascinated not only by the sound of the waterfall but also by the chirping of various bird species in the middle of the forest. Tourists who come here often bathe in the waterfall and take photos.
To reach the waterfall area, you have to travel 6 kilometres from the centre of Maijogmai Rural Municipality, Nayabazar. Vehicles can be used to reach here only during winter. Since there are homestays at Dewan Chowk near the waterfall, it is convenient for visitors to stay."
6262,Tareveer,,26.94361545,88.03590517,0.0,, Tourist Attraction,"Tareveer, a religious and touristic place located in Maijogmai Rural Municipality-1, is relatively unknown. The head of the big cliff is the place of the powerful goddess. Sacrifices were offered to the goddess here. Nowadays, sacrifices have stopped. It is believed that lighting a lakh batti in Devithan will fulfil one's wishes. The number of devotees who come to visit Devithan is significant. Now a staircase has been built to go from the foot of the cliff to Devithan. After climbing about 500 stairs, you reach Devithan.
This lonely cliff, which is about 3 km west of Nayabazar, is an area with potential for tourism. Tareveer, which has a high cliff, is the habitat of the endangered vulture. Hundreds of vultures come here in one season of the year. From November to March-April, you can see vultures here. This place is considered suitable for bird studies.
In the Tareveer area in the middle of the dense forest, one can observe the habitat of wild animals and view many parts of Maijogmai Rural Municipality area."
6263,Mani Ganesh Mandir,,27.67392271,85.32543389,0.0,, Religious Site,"Ancient Mani Ganesh Temple in Patan Durbar area, a historic town in Lalitpur district. The temple is located near the Bhimsen Temple in the Durbar area and the historic Mangal Dhungedhara, i.e. on the side of the road. In the sanctum sanctorum of this pagoda style Mani Ganesh temple there is a very attractive idol of Mani Ganesha with 6 arms of red color. There are idols of Nanda, Bhindi and Laxminarayan and other deities around this Mani Ganesh temple. King Siddhinar Singh Malla is believed to have worshiped this gem of Ganesha before taking any new action. This temple was very dilapidated and was restored in the 17th century. This temple of Mani Ganesh is very artistic and attractive. Devotees of Lord Ganesha worship at this temple on Tuesdays, especially on Tuesdays, according to the Hindu religion. In Hinduism, Lord Ganesha is worshiped as the god of success, good fortune and good fortune. In Hinduism, other deities are worshiped only after worshiping Lord Ganesha first."
6264,kan Dewata Mandir,,27.68658482,85.31527838,0.0,, Religious Site,"Kaan Devasthan, also known as Kaan Mandir, is a revered Hindu temple located in Lalitpur, Nepal. This temple holds significant religious importance for devotees, particularly those who worship Lord Shiva.

The name ""Kaan Devasthan"" translates to ""Temple of the Ear"" in English. According to local legend, the temple derives its name from a mythological story where Lord Shiva, in the form of a mendicant, once visited the area. As he lay down to rest, he pressed his ear into the ground, leaving an impression that later became the site of the temple.

Kaan Devasthan is dedicated to Lord Shiva, one of the principal deities in Hinduism. The temple features a simple yet elegant architecture, typical of traditional Nepali temple design. It is adorned with intricate woodcarvings, religious motifs, and colorful decorations, reflecting the cultural heritage of the region."
6265,Yashodhara Mahabihar,,27.67435087,85.32131402,0.0,, Archaeological Site,"Ticketing: No tickets required

Directions: 2-3 minutes walk to the West from Patan Durbar Square, OR, 5 minute walk to the East 
from Lalitpur Municipality office. 

Parking: Motorbike parking available in the front of the premises; 4-wheeler parking is available in the nearby tourism office."
6266,Yognarendra Salik,,27.67325226,85.32504329,0.0,, Religious Site,"The 8-meter-tall stone pillar supports statues of King Yoganarendra Malla (r. 1685-1705) and his two wives. Similar pillars exist at the Darbar squares in Kathmandu and Bhaktapur. The king is depicted seated on a lotus, his hands folded in the a jali gesture. He is clad in elegant clothes, wears a Newar hat and carries a sword and a shield on his left side. A cobra (n?ga) rises protectively behind him, with a small bird perched atop the cobra s head. The queen on his left is also protected by a five-headed n?ga."
6267,Shree Krishna Pranami Mandir ,,27.71315512,85.37583595,0.0,, Religious Site,"Pranami Dharma propagates monotheism. i.e. belief in one Supreme Power, Namely Poorna Brahma Sacchidanand (Satchidanand)Parmatma. The informal foundation of Pranami Dharma was laid during the Braj and Raas Leela (Krishna Leela) in Dwapar,r approximately 5000 years ago in this ephemeral world. It considers Shri Krishna of Braj and Raas leela as an embodiment of Poornabrahm Parmatma or the Supreme Lord. It was founded by Nijanand Swami Acharya Shri Devchandra ji. Hence, the religion first started as Nijanand Sampradaya and later came to be known as Shri Krishna Pranami Dharma. Nijanand also means   Nij (Self) Anand (Bliss)- Bliss of the Self. Our scripture is Tartam Sagar which is also known as Swaroop Saheb, and is a Book of REVELATIONS. It was revealed through Mahamati Prannath approximately 350-400 years ago. Mahamati Prannath ji, was the disciple of Shri Devchandra ji and He is responsible for propagation of its philosophy across Indian Subcontinent. The philosophy helps in a clear demarcation of Self (atma/soul), Overself (par-atma), Supreme Self or Supreme Lord (Parmatma) in the ethereal world and of ego, mind and body in the ephemeral world and goes on to describe the relationship between them. It helps in understanding not only how but also why - the reason- the universe and world was created. Sundarsath (as the followers of Pranami Dharma are called) follow the path of love as is between a Lover and the Beloved. This is only possible if a person is able to rise above the bodily existence and can dwell on the level of spirit/soul while remaining in the ephemeral existence. The philosophy helps in making sense of the various deities, demi-Gods and Goddesses as are expressed in Philosophy of Sanatan Dharma. It expounds on the essence of various religious scriptures of the west and goes on to show that the diversity between them is unwanted. In essence all religions talk about the Same Lord Supreme, but are called by different names. It clearly answers the following questions   Who am I? Where am I from? What is my purpose of being in this world? Who is my origin? What is the relationship with my Origin? The Sundarsath greet each other using the word Pranam, meaning I bow to the spirit in you which is the embodiment of Supreme Lord, Sat-Chid-Anand meaning Truth-Consciousness-Bliss. Any one, who can love One Lord Supreme as a Beloved, is actually following the path of a Pranami, even though, one is not aware of one s relationship with the Lord Supreme. If one gains the knowledge one has with the Lord Supreme, the ease with which one can attain Him is unparalleled. The sundarsath follow a concept of an Asht-prahar (asht-eight//prahar-consists of 3hours) seva pooja (love permeated prayer) to keep a constant awareness of the nearness to and relationship with Lord Almighty around the clock."
6268,Changu Museum,,27.71644527,85.42918509,0.0,, Art Gallery,"Changunarayan is an ancient place,  said Baishnav Raj Shrestha, the Changu Museum s founder and curator.  People used to come here and ask me:  Aren t there more things to see?   So I decided if I can show them about the history, culture and religion of Nepal, they will be satisfied. So I thought about it, planned it and established it.  Shrestha, the mastermind behind the whole operation, has successfully created an engaging, awe-inspiring and culturally enriching museum that is absorbing for tourists and Nepalis alike. Foreign visitors will leave Changu Museum with a deeper respect for the heritage and traditions of the country and Nepalis will leave with a greater understanding and deference for their own roots.

The Changu Museum, which has been in operation for 11 years and is the only private museum in the country, not only preserves some of the most astounding and eccentric relics in Nepal, but also focuses on the history and origins of Changunarayan itself. Changunarayan, a short drive from Kathmandu, is nestled on a hilltop between Bhaktapur and Nagarkot. The main draw of the village is the temple located at the top of a long ascent of brick steps that cuts through the neat and orderly town, which is named as one of Nepal s seven UNESCO World Heritage Sites."
