4451,Vision Baptist Church,"Vision Baptist Church is a well-known location, located at dhaulaikhaela maaraga, dhaulaikhaela 45200, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
4452,Volident wait room mantli,"Volident wait room mantli is a well-known location, located at 93X7+GX9, Ramechhap, Manthali 45400, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
4453,"Wakupati Narayan Temple, Bhaktapur","Heritage Site Wakupati Narayan Temple is a two-story pagoda temple dedicated to Lord Vishnu, enclosed within a stone-paved courtyard. It is located at Suryamadhi, Bhaktapur. A few minutes of walk from Chyamasingha towards the west leads you to this temple.
This temple is also called Wakupati Changu Narayan temple. People who couldnâ€™t go to Changunarayan for prayer choose to go to Wakupati Narayan temple. It is like a substitution of the Changu Narayan temple.
Wakupati Narayan temple and premises
About the erection of this temple, it is said that the temple was built in 1667. However, there is one interesting story regarding the emergence of the Wakupati Narayan, the deity. As per the story, one devotee of Narayan who daily went to Changu Narayan had to stop going there because of the harvesting works.
He was too busy to visit the temple thus he remembers the Narayan, pray spiritually and go to work. One evening when he was returning back home with the sack of paddy, he found the image of Lord Vishnu in his sack. Since it was found within the sack of paddy, it was named Wakupati Narayan.
Here, Wakupati Narayan simply means the seen Vishnu while carrying the sack of paddy.
The temple by date seems more archaic than the Nyatapola temple and is in very good shape today. Despite some damage to neighbouring buildings, the ornate, golden temple survived the 2015 quake outlasting various distinct quakes.
Well, while you visit this temple, you would surely note the entourage of five Garudas supported on pillars on the backs of turtles. This is the only place where one would see five Garudas standing back to back in a row. However, the nearest one seems like a devotee rather than the Garuda as in the Dattatraya temple. You can clearly recognize the human face in it. But there are wings too to call him human as well.
On the premises of Wakupati Narayan temple. PC: bhaktapur.com/ Praz Santt
Along with such mysterious creatures, there is an ancient stone tap inside the courtyard. Also, the stone scriptures of God and Goddesses. There is a statue of Lord Ganesha on the right side of the temple. Similarly, there is the image of Dasavatar of Lord Vishnu right behind the temple. You can have a guess recognising each of them while existing from that narrow space of the temple.
Nearby, there is a stone image of Goddess Saraswoti. There is even a temple of Chinna Masta, one among the Das Mahavidhyas on the southern arena of the main shrine.
The skeleton-like image in front of the tap of Wakupati Narayan temple premises. PC: Prashant Prajapati/bhaktapur.com
On the premise of Wakupati Narayan temple
A huge mass of people visits the temple at Ekadashi. Although, people stay up during the Nitya Puja as well. Each day, in the morn and on the eve, the Pujari of the temple performs daily worship. And to witness that, the nearby people especially the senior citizens gather over there. 
Just within a while, you could see the gang of these older people on the premises of this temple who tend to laugh and gossiping in the patis (resthouse) of Suryamadhi, a minute before. They reach over there in such a perfect time as if itâ€™s their daily routine to be there.
And of course, perceiving those glimpse of old people who shares a sort of stories with each other, including strangers like us really brings a smile to your face. Thus, It would be great if you could reach there in the evening, around 6 pm.
Also, there is a belief among the local denizens that if people sit in the courtyard while visiting the temple, the back pain is cured. It is like the blessing of God. So the people of Bhaktapur, still sit there at least once while visiting the temple, even if they are in a super hurry.
Wait, there is more to explore on the premises of this temple. Among several patis and minor temples from the premises, the pati from the end of the east corner consists of more exaggerating wooden artworks. It looks like leaving unavoidable crafting is a sign of the then Nepalese architecture.
Wood carving at Wakupati Narayan temple (seems like a hunting scene) PC: Prashant Prajapati/bhaktapur.com"
4454,Walnut tree in Chhapru Village,"Walnut tree in Chhapru Village is a well-known location, located at G3PF+3CH, raaraa 21100, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
4455,Wandering Trail Adventures,"Wandering Trail Adventures is a well-known location, located at P896+69M, kaathamaadaauà¤ 44600, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
4456,Wane Layaku,"Heritage Site Wane layaku of Dattatraya Square is very well hidden from the outside world. This layaku complex lies in the southwest corner of the Dattatraya temple. You need to go a little further from the rows of the restaurants to reach over there. Probably, thatâ€™s why it was never known to the world before.
However, this little complex is an important place from the point of view of history, culture, architecture and religion. As per the local anecdotes, the Taleju was first placed and worshipped over here. Later, it was transferred to the current Bhaktapur Durbar Square. Besides, this place is assumed one of the holiest places in Bhaktapur. No meat or sacrifice was ever allowed over here.
Also, during Dashain or the Mohni festival, there is a tradition of displaying a water clock in this Wane Layaku. Wane layaku, on the other hand literally means the eastern palace area. Here, wane means the east and layaku means palace or an important office area in the Nepal Bhasa. So, it actually makes sense, the naming of this place.
The complex, till today consists of the Wane Layaku itself (the Devagriha). It is made in the traditional Newa Agam Architectural style with the beautiful windows of the Malla era. The struts of this Devagriha are also carved with the beautiful figures of different deities.
It is said that there is a statue of Tulaja Bhawani in this Devagriha. With that, there is a Jaladroni (water tank) made in N.S. 770 and a plant, actually a tree in this complex. 
Many of you might have this thought that why even a tree is mentioned in this post. Yes, this tree is mentioned over here because it witnessed a large history and beheld a belief. It is said that the tree is as old as the Agam Chhen itself and it never needed any care to grow this large.
Moreover, there is one more tenet about this complex. Believe it or not, the rumours say that in this complex, no grass has ever grown till today. However, the roof seems exception in this case."
4457,"Waplukha, khotang","Waplukha, khotang is a well-known location, located at 4V7P+RQ, okharae 56200, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
4458,Ward 4,"Ward 4 is a well-known location, located at V5V5+3X6, kachaorawaa 44400, naepaala. It is known for being a  museum. It offers a variety of experiences for visitors."
4459,"Ward 6 Office, Melung Rural Municipality","Ward 6 Office, Melung Rural Municipality is a well-known location, located at G369+P8J, maelaunga 45500, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
4460,Ward no 1 Manebhanjyang,"Ward no 1 Manebhanjyang is a well-known location, located at 6GPQ+CR2, maolaii 56100, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
4461,Water Fun Park,"Water Fun Park is a well-known location, located at MF5C+G5W, tailaotatamaa 32907, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
4462,Water fall,"Water fall is a well-known location, located at 4FXG+CRC, chanadarapaura 44100, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
4463,Water park,"Water park is a well-known location, located at J4X3+6WG, ngaawala 33500, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
4464,"Way to Indrabasti, Madi,Chitwan","Way to Indrabasti, Madi,Chitwan is a well-known location, located at C9MQ+9C, maadaii 44200, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
4465,Way to Patal gufa,"Way to Patal gufa is a well-known location, located at QFPV+Q7G, bhaotaechaaura, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
4466,"Way to Rampur,Palpa","Way to Rampur,Palpa is a well-known location, located at VJRR+2WV, paipaladaaà¤daa - raamapaura raajamaaraga, paipala daamdaa 32500, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
4467,Way to Thulo Sybru (Gosaikunda to Langtang Trek),"Way to Thulo Sybru (Gosaikunda to Langtang Trek) is a well-known location, located at 492C+477, 45000, naepaala. It offers a variety of experiences for visitors."
4468,Way to natural warm water.,"Way to natural warm water. is a well-known location, located at XVF8+5QH, daunaai 21400, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
4469,Welcome Gate of Arjundhara Municipality,"Welcome Gate of Arjundhara Municipality is a well-known location, located at MX3V+FQC, shanaishacharae raoda, bairataamaoda 57204, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
4470,White Park Resort,"White Park Resort is a well-known location, located at aranaikao raajamaaraga, paaà¤chakhaala 45212, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
4471,White house,"White house is a well-known location, located at X9MG+M68, haradaiyaa palatauwaa 44500, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
4472,Whoopee Land Amusement Water Park,"Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. Whoopee Land Amusement Water Park is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a amusement_park, park, lodging, restaurant, food, point_of_interest, establishment. It offers a variety of experiences for visitors. You need to buy a ticket to enter this fun place. We paid Rs 750 per head per adults. They have free entry for elderly people over the age of 65 but you need to provide proof of age at the counter and they put some kind of stamp on the palm of the person.
There's a Jurassic Park with many dinosaurs by the side.
The place is clean, has a lot of rides of different kinds, water-based and on land too. Swings and slides are plenty. Beating the summer heat and having some adventure is easily possible. A swim suit is necessary and you can either bring your own or you can buy it after getting there. Hiring costumes are also available at the nearby shops.
The pool was filled with students from different schools of the valley, we saw 3-4 school buses at the parking lot.
There was loud music playing near the pool. Great place to hangout. The water slides are quite enjoyable. Hand a great time. They provide lockers to keep your belongings. Swimwear is mandatory. Going there a bit early is an advantage as it gets crowded during the midday It was perfect place where you can chill out whole day with ur family & friends â¤ï¸ I love whoopee land ðŸ¤ž A happy moment can't  describe any words. That can be enjoy it feel it. Wonderful water park outside Kathmandu valley. The rides are amazing. I went in the morning and did not want to leave the place but I had toðŸ˜…. I spend a whole day there. It was fun. â€¦ It was perfect place where you can chill out whole day with ur family & friends â¤ï¸ I love whoopee land ðŸ¤ž Likely the best water park in Nepal. Lots of water slides, big pools and water fountains. Water park is better than an amusement park here. Has decent changing rooms and restroom. They need to better manage the crowd during weekends or holidays where it gets super crowded. The water gets really dirty during that time with many people not following regular rules and jumping into the water without proper bath or swim customs. The waterpark has a standby lifeguard. As of May 2024, the entry fee is Rs750 for adults and 400 for kids who are between 3 and 4 ft. Kids below 3ft height gets free entry. The park doesn't have any decent parking space for cars. Paid parking is available though. Wonderful place,
Nice place to spend a day with water gamesðŸ‘ðŸ‘
Whoopee Land is a splashing good time! Nepalâ€™s biggest water park offers thrilling slides, lazy rivers, and a wave pool. Kids and adults alike will find fun in the sun. Jurassic Safari adds a unique twist, with life-sized dinosaurs roaming the park. Food options are limited, so pack your snacks. Overall, a great escape from the city heat. ðŸ‡³ðŸ‡µ"
4473,Wild Adventure Resort,"lodging, park, restaurant, food, point_of_interest, establishment Wild Adventure Resort is a popular eco-friendly resort in Chitwan, offering visitors a chance to explore the jungle and its wildlife. It has comfortable accommodations and excellent dining options."
4474,Wildlife Museum,"Wildlife Museum is a well-known location, located at HFFX+PJG, rataâ€nanagara 44200, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
4475,Wildlife Tour Bardiya,"Wildlife Tour Bardiya is a well-known location, located at Elephant Stable, Thakurdwara, naeulaapaura 21800, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
4476,Windhorse Gallery,"Windhorse Gallery is a well-known location, located at M8G6+WGH, lalaitapaura 44600, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
4477,Women's trek Nepal,"Women's trek Nepal is a well-known location, located at paokharaa 33700, naepaala. It offers a variety of experiences for visitors."
4478,Wonderland,"Wonderland is a well-known location, located at RXC2+38Q, Dhulikhel Sindhuli Bhittamod Rajmarg, chhairaeshawaranaatha 45600, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
4479,Wonderland Water Park,"Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Water Park is a well-known location, located at 4M75+26, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors. Wonderland Nepal is a very nice place. It has a great water park. But the security behavior here is not good. The rate is also very high which not everyone can buy. Was good, Had an discount because It was recently opened. Somehow the water flow and the features was just okay. The ground was clean, but the foods there was quite overpriced than the other Water parks.

I am not sure about other things but the ticket counter people was not that good at talking and i would rate them as poor customer service. I didn't liked them. but i hope if you're going. Enjoy and have Fun. You might get a good Shots there.. âœŒï¸ Wonderful experience..
Pros: located in prime location with easy access
Cons: Trainers are not available, used swimming costume are in poor condition
Cost: 100 for entry 500 for swimming..100 for costume and 50 for locker service
You can not take food inside as they have a restaurant inside with abit high price. This place is very beautiful I am enjoying very much This place is really awesome.
They entry fee is only 500.
We enjoyed a lot. Great fun park for kids and the guardians..wayer games at its best..dont take my words go for it..n enjoy Good for children below 5 years. Not for adults as there are no big rides and also only 3 pools are there. Water is clear though. 600 per person is not justified at all when you see there is not a single  big slide. Sometimes they offer a 50 percent discount which is ok for this water park. At that time you can visit. Most beautiful water park we enjoy with friend here"
4480,Wonders of Nepal,"Wonders of Nepal is a well-known location, located at 6MCJ+VJ4, Kohalpur 21904, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
4481,Wood Carving Museum,"museum, point_of_interest, establishment The Wood Carving Museum in Bhaktapur is dedicated to showcasing the intricate craftsmanship of traditional Nepali wood carvings. The museum offers a detailed insight into the cultural heritage of Nepal, particularly the rich history of woodwork and its significance in religious and architectural contexts."
4482,"Wood carving museum of Bhaktapur, Nepal","Heritage Site Wood carving museum of Bhaktapur
Wood carving museum, you can find this well-garnished architecture on the left side of the Dattatraya temple. At once, it used to be the pujari math of Tachupal Chowk but now it is considered one of the significant museums of Bhaktapur.
OUTLINES OF CONTENTS
Wood carving museum of Bhaktapur
The ground floor of the wood carving museum
Some historical facts related to the wood carving museum
Nearby the wood carving museum
Just accessing through the main door and reaching the inner yard would leave you with a big wonderment. But yes, before reaching there, you need to show your yellow-colored ticket to the guards of the museum.
If you already have visited the National Art Museum of Bhaktapur Durbar  Square or the Brass and Bronze Museum, then you donâ€™t need to buy another one here. The same ticket works for you.
The ground floor of the wood carving museum
The rich wood carvings start to appear as soon as you step into the wood carving museum. The windows of the following floors, the struts, and the wooden pillars, make us realize that yes, we are in the woodcarving museum.
In the straight corner, there is a mask of Jayamal often called Jaya or Jai. He was a far-famed wrestler of the Malla era.
In front of it, there is a stairway that leads you to the very top and the third floor of the building.
*On the museumâ€™s first floor, there is a room filled with wall paintings. But nevertheless, you might not call it actually a wall painting because the paintings are painted on a wooden platform that is attached to the roomâ€™s walls.
There are paintings depicting the Ramayana and Krishna Leela stories. On the beam, there are paintings of Nava Durgas (Astamatrika), Lord Vishnuâ€™s Dasa Avatar. The room is literally filled with paintings, as there are paintings even on the ceilings.
Now, coming back to the third floor, you will find some of the most exquisite pieces of wooden art over there.
The museum is like a paradise for art admirers and practitioners. There are several statues made in the woods which consist of the statue of Bhairava, Vishnu, Buddha, Nitya Devi, Tara, Bhrikuti, Ganesha, Shiva, and many others.
The most satisfying part of being in the museum is that you can take pictures of these centuries-old crafts.
With the statues, there are torans, wooden pillars, and even boxes (safes) of different eras.
Besides these things, there is one unique thing that indeed is quite different from the ancient newa culture. A tiny window made out of brick, not the woods.
There might be some sort of story behind outputting such a window. Yet, there is one more thing that not only surprises you but also startled you.
After entering the third floor of the museum, you will find a small room on your left-hand side. It mentions that there is a statue of Bhairava with shakti (shakti means his consort) and some wall paintings.
Even after keeping that thing in your mind before entering over there, you would probably get startled. So, keep calm and enjoy whatâ€™s inside there.
Some historical facts related to the wood carving museum
The building of the current wood carving museum, which initially came into existence during the reign of King Yakshya Malla with the most epigraphic temple of Bhaktapur, The Dattatreya Temple.
After the blessing of King Yakshya Malla, it was rebuilt in 1763. And again renovated by German experts as the wedding gift to the then King Birendra in 1979.
The peacock window, being the most alluring woodcraft from the 15th century, even today made us come for it. You have to leave the museum to go look for the window because the window is placed on the eastern side of the building. A narrow street facing south (next to the museum) leads to this masterpiece.
Nearby the wood carving museum
The museum, of course, with the dark rooms and brazen woodcraft, showcases the then wood carvings. Nearby, there are some mini souvenir shops with miniature wooden peacock windows. And the brass and bronze museum to share the ticket, for instance.
Besides, there are different cafes and restaurants along with a small old shop, on the left corner of the Dattatraya temple.
However, the earthquake of 2015 made the museum quite terrible. But, itâ€™s worthy enough to widen your eyes for the classics."
4483,Woodcraft Gallery,"Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Woodcraft Gallery is a well-known location, located at saata ghaumataii maaraga, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Here I find a big space for parking which is more necessary now a days since there are very few places where could find parking in busy thamal area.
About the gallery it is so nice to see traditional and modern sculptures on wood. Fine works and meaningful artworks are in showcase. It is fine place and peaceful for spending our sometime away from busy road's noise. We can spent time for books reading which you can bring along and also lunch and beverage are near to few steps so you can order your coffee from directly this gallery and pay from here. And ticketing for flights or for tourist guide service everything is near by and can socialise and get service from the gallery.
And also I like the free training session on wood craft on every Saturday. Instructors are National award holders for traditional and modern arts. So one can enjoy their lessons easily. They teach the course so simply that one can make some handy gift items in  hours training.
I recommend this place who ever wants to learn art work on wood, visit the exhibition and stay in peaceful space reading books. Its a very nice sculpture art gallery in our city. They make their own ideas and present it in wood .... They also provide service to learn  wood work to all people. They have a big parking space too. They are friendly. They have a beautiful collection of sculpture which makes the gallery like a museum. This is a good place to be as if one is an art lover and wants a skip from noisy and busy roads since it is inside big courtyard and parking lot.  Here I found that the arts sculptures in display  are from a single family.  Traditional and modern vision of two generation is in exhibition.  I liked the space since it is neat and clean.  Also i saw photography collection which are currently  on gods and goddess they made.  They said they are going to organise painting and photography exhibition,  so whoever wants can contact them.
I am planning  to participate in their free wood work training which they said for &3 hours and they said one who devote can finish a gift item for themselves. this is a gallery of sculptures opened by two brothers Pratham Raj Bajracharya and Sapta Raj Bajracharya. They are the traditional sculpture artist from Nepal. So this place has sculptures crafted by these brothers. Exhibition are also conducted here sometimes. You can just go there and look around the sculptures too. View master works and take the opportunity to learn the techniques from a patient and very skilled teacher. Courses available, Saturdays are free but consider donating to at least cover the cost of materials. Best place to get nice art keep it up Friendly and helpful owners, as stunning work!!"
4484,Workout Park,"Workout Park is a well-known location, located at WW8F+9HX, Unnamed Road, Ilam 57300, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
4485,World Friends park,"World Friends park is a well-known location, located at F7MG+79, laumabainaii saaà¤sakaà¥ƒtaika 32900, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
4486,World Mission Church Mugling Nepal,"World Mission Church Mugling Nepal is a well-known location, located at VH47+V3Q, H04, daaraechaoka 44200, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
4488,World mission society church of god Itahari,"World mission society church of god Itahari is a well-known location, located at M74H+932, itaharaii 56705, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
4489,"World mission society church of god- Tansen,palpa (waishawa sausamaachaara samaaja paramaeshaâ€warakao manadalaii taanasaena ,paalapaa)","World mission society church of god- Tansen,palpa (waishawa sausamaachaara samaaja paramaeshaâ€warakao manadalaii taanasaena ,paalapaa) is a well-known location, located at VG9R+66, taanasaena 32500, naepaala. It offers a variety of experiences for visitors."
4490,YADAV FAMILY,"YADAV FAMILY is a well-known location, located at PWFW+R39, janakapaura 45600, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
4491,YAK HERDERS SHADE MANANG ANNAPURNA 3 BASE,"YAK HERDERS SHADE MANANG ANNAPURNA 3 BASE is a well-known location, located at M239+JG2, 33500, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
4492,YAKTHUNG NAMUNA GHAR Yangwarak -5 yangsingbung Panchthar nepal,"YAKTHUNG NAMUNA GHAR Yangwarak -5 yangsingbung Panchthar nepal is a well-known location, located at Yangwarak, 5, Yangsingbung, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
4493,YB chok,"YB chok is a well-known location, located at 4RQM+3HM, Pyuthan 22300, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. One of my favourite gathering place YB chok Pyuthan municipality 4 khatkadera"
4494,Yadav's mango's garden,"Yadav's mango's garden is a well-known location, located at HP3X+VHM, raajawairaaja 56400, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
4496,Yalamber's Statue.,"Yalamber's Statue. is a well-known location, located at sauurayaodaya 57312, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
4497,Yalmu jharana,"Yalmu jharana is a well-known location, located at RV9V+58, gaathaii 45302, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
4498,Yampi Mahabihar,"Archaeological Site The 2000-year-old Yampi Mahabihar is located in Behilachhe Tol, Ward No. 9 of Patan, Lalitpur District. This Bihar is also older than other Bihars. The builder of this Bihar also built seven stupas inside it which can be easily seen inside Bihar."
4499,Yamuna Mai Mandir Jhunkhunwa-5,"Yamuna Mai Mandir Jhunkhunwa-5 is a well-known location, located at R78R+54P, jhaunakhaunawaa 44500, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
4500,Yang Yang Thanka Art Private Limited,"Yang Yang Thanka Art Private Limited is a well-known location, located at Thamel Marg 26, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Yang Yang Thanka Art Private Limited is a well-known location, located at Thamel Marg 26, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Yang Yang Thanka Art Private Limited is a well-known location, located at Thamel Marg 26, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Yang Yang Thanka Art Private Limited is a well-known location, located at Thamel Marg 26, Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Friendly cheap n best handmade thanka arts Nice shop know Kathmandu"
4501,Yangnaam church,"Yangnaam church is a well-known location, located at 2CVW+7C3, hamaarajaunga 57500, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
4502,Yanjakot,"Yanjakot is a well-known location, located at 7463+7J5, thaumaakaodaaà¤daa 33700, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
4503,Yarinag,"Yarinag is a well-known location, located at GPHG+936, 45200, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
4504,"Yarinag Cave, Temal","Yarinag Cave, Temal is a well-known location, located at GPGC+7R4, 45200, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
4505,Yashimansh rokaya brothers property,"Yashimansh rokaya brothers property is a well-known location, located at F37P+85, kaoiraalaakaota 10500, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
4506,Yashodhara Mahabihar,"Archaeological Site Ticketing: No tickets required

Directions: 2-3 minutes walk to the West from Patan Durbar Square, OR, 5 minute walk to the East 
from Lalitpur Municipality office. 

Parking: Motorbike parking available in the front of the premises; 4-wheeler parking is available in the nearby tourism office."
4507,Yashora Park,"park, point_of_interest, establishment Yashora Park in Baglung is a local park serving as a simple, recreational space for visitors, though it is known for its basic amenities and smaller crowds."
4508,Yaualakhel Park,"Yaualakhel Park is a well-known location, located at M8H5+44J, Lalitpur 44701, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors."
4509,Yazdani masjid daulatpur,"Yazdani masjid daulatpur is a well-known location, located at F4CP+FFC Yazdani masjid, raajaapaura 230125, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
4510,Yetachapari,"Heritage Site Yetachapari is a long inn/resthouse that one can encounter in the south of the Bhaktapur Durbar Square. Nowadays, people prefer to call it Lamopati (a Nepalese word meaning long inn) rather than Yetachapari. Many of us might have had no idea about its original name before this.
This two-storeyed building was used to sit, to have an audience for the king, and observe cultural programs held in front of the palace or dabali (the traditional stage-like space). However, it is still used to sit and observe several festivals and events. Even when there are no festivals or events, one can simply enjoy the spectacular views of the Royal palaces and temples of Bhaktapur Durbar Square standing behind them.
Did you know that this Yetachapari was bigger than this?
Yes, it was big and was twice bigger than this. It was after the earthquake of 1990 that its reconstruction was made a bit far from the palace which traverses to a good space at Bhaktapur Durbar Square. Well, you couldnâ€™t find such long inns as Yetachapari in Patan and Basantapur Durbar Square.
Well, you could find the old images of Lamopati in our old photo collection."
4511,Yingma Chhophel Ling Gumba,"Yingma Chhophel Ling Gumba is a well-known location, located at 577X+9WH, madhayanaepaala nagarapaalaikaa 33600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
4512,Yognarendra Salik,"Religious Site The 8-meter-tall stone pillar supports statues of King Yoganarendra Malla (r. 1685-1705) and his two wives. Similar pillars exist at the Darbar squares in Kathmandu and Bhaktapur. The king is depicted seated on a lotus, his hands folded in the a jali gesture. He is clad in elegant clothes, wears a Newar hat and carries a sword and a shield on his left side. A cobra (n?ga) rises protectively behind him, with a small bird perched atop the cobra s head. The queen on his left is also protected by a five-headed n?ga."
4513,Yonghang nivas,"Yonghang nivas is a well-known location, located at 7RFQ+5JM, tharapau 57500, naepaala. It is known for being a  hike. It offers a variety of experiences for visitors."
