place_name,reviewer_name,reviewer_link,reviewer_image,rating,date,text,photos,likes_count
चितवन राष्ट्रिय निकुञ्ज,Deepak Pokhrel,https://www.google.com/maps/contrib/112048131549354912161/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXYvDp_0xqLkVu6zQYRBJ_w_zDmgIS-FCxgUWzKFtvpK5f5wOdD=w36-h36-p-rp-mo-ba5-br100,5,a month ago,"Chitwan National Park is a must-visit for wildlife enthusiasts. Known for its rich biodiversity, it offers a chance to spot rhinos, tigers, elephants, and various bird species. There are many activities like jungle safaris-on elephant back and jeep, canoe rides, birdwatching and multi day jungle walking. The lush landscapes and Tharu cultural programs add to its charm. However, Sauraha, main entry point can can get crowded during peak season and is unreasonably expensive. Visiting early or during off-peak times is ideal for peaceful jungle excursions else you can consider alternatives  like Meghauli.","https://lh5.googleusercontent.com/p/AF1QipOkVWU6atk914DQyKbmFD3cVo_JlyV0iMR0iIpy=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPSMhhcHEmujQ3sXZ-DKVVKOsiajNGJtVgK_5gi=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN3ATVvfIquPoatpA0c6_boHYCkuI_XnagUjlkb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOLFt845WAa4-N84yfDz6j-gql-ZSaGNDRStAG3=w300-h225-p-k-no",0
चितवन राष्ट्रिय निकुञ्ज,Francisco Iván Aragón Parra,https://www.google.com/maps/contrib/106805227401892364411/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWf9kTAJbdMM5xtuQC5QcwORZgY2xoeU9EwYvBA8thGBwKUn9E5=w36-h36-p-rp-mo-ba3-br100,3,2 months ago,"The jeep safari is good for a 1st time safari. You can see rhinos, deer, crocodiles and different species of birds.

Negative points:
- kids are allowed, meaning that they make noise while watching the animals
- Too many jeeps and tourists at the same time. This produces a high environmental footprint: sounds of jeeps motors and people talking.","https://lh5.googleusercontent.com/p/AF1QipOud7jpdmgG2_Ep0OVcyIVHDduzFuTr1G1M61X7=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPPFd0lz93aLeg7P-6o5MV3KRXhLmOyAFt-RzAQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNzX4QdGqNSeuEhqUuDgHCrAQ5XU687pe1jKKWk=w300-h225-p-k-no",1
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Cara Liu,https://www.google.com/maps/contrib/105779629323639375141/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXVgEja66kA7SbUyQmTBg44moN1mj9D3Fl87bGPh_1Rl7tXl8gAXA=w36-h36-p-rp-mo-ba3-br100,4,a week ago,"Great museum – very comprehensive overview of mountains and mountaineering in Nepal. I especially liked the intro to all the world’s tallest peaks along with a short excerpt from the first ascenders. The Mt. Everest exhibit was cool as well. There’s some stunning photos and lots of informative sections about current issues, like climate change and flooding in the local area. A must-see if you like mountaineering! Makes you appreciate the community and ecosystem that surround climbing.","https://lh5.googleusercontent.com/p/AF1QipM5uR7b5mnlfBsjCEQj1mdkoH5WeVMWm4mKr1nC=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN0HO5jCkVS1s8TbyC9Qqc40rh4ZV9jhVJTOZh8=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOVqOWDvpq5qH20AYo7uYVeRKIe6PLxgjMhZOrD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPud5j6EDy-2Wgwzm6NnKwNZG8gCC2JeTihOXgc=w300-h225-p-k-no",0
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Brian (keter90),https://www.google.com/maps/contrib/116929458779192449817/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXxjCkBV3XHnVqVWymMf1vVmrTtFwUVOBPjnI41LitbjxKqneU=w36-h36-p-rp-mo-br100,3,a month ago,"If you are interested in history or specs of the Nepal mountain, it will be nice.

but there are not really much to see.
and yet, it's expensive than I thought.","https://lh5.googleusercontent.com/p/AF1QipNsEAeOhvf03qYQzOEn8AU55vxsuJOSHRYGnd4-=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMyGrB5Y2nxSY0SD2k_RQZMD_5EnrM7gwn4ggul=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN885ZxDK5Bns7apvPHR34QUh4Isnq5q5Sk9X0p=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPADtVUjuQS_bOJ5WzqtfCPTP-CIa--IoX0xNxc=w300-h225-p-k-no",0
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Farhad Hossain Khan,https://www.google.com/maps/contrib/101832793496371911658/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXGjHThk-vTB94Z_F_apQnm0KsytfMd7hpGzOuC0vVYjew1m4Wr=w36-h36-p-rp-mo-ba5-br100,4,a month ago,"The International Mountain Museum (IMM) archives, documents, and displays the past and present of the mountaineering heritage. There are exhibits and artefacts on famous peaks, descriptions of famous mountaineers, the lifestyle of mountain people, flora and fauna, including geology, to represent the traditional culture and values of the Himalayan people. It also has a souvenir counter where you can buy the miniature of Mt. Everest. The IMM grounds have an artificial mountain that visitors may easily climb and photograph. Aside from that, you will be invited to enjoy a short film on the history of Himalaya. You'll also find million-year-old rocks and fossils there.

There is a restaurant near parking. Ticket price is 263 NPR. A fast walk across the museum will still require you 1-2 hours. It is wheelchair accessible. The museum itself is kept up nicely, but the restrooms could use some cleaning. No smoking on the perimeter.","https://lh5.googleusercontent.com/p/AF1QipOkWvfu5-hUZM4a7j5mrWa7TmBU2-HyKtU9_HhV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPQ8shklkW7yZ3R08TvflapLDNhcBmBsgTd0ce2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPNrN_0xhS1btQ4X4_JkLmsts4Nf3ciJHDWV6nm=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNEIdN8oO2BRcjN6YRaGtipbKmehLb-7ctF3Mps=w300-h225-p-k-no",0
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Vineet Singh,https://www.google.com/maps/contrib/111199334915029943227/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVtGS-98c7B07SdaBnza82hER4HFK4cD2APk_hlTL_tSQzT-3A=w36-h36-p-rp-mo-ba5-br100,5,5 months ago,"The museum was inaugurated on 5 February 2004. More than 100,000 domestic and international tourists visit the International Mountain Museum (IMM) every year. IMM records, documents and exhibits the past and present developments related to mountain and mountaineering around the world.

The museum contains three main exhibition halls: Hall of Great Himalayas, Hall of Fame and Hall of World Mountains. There are exhibits on famous peaks, descriptions of famous mountaineers, the culture and lifestyle of mountain people, flora subscribe and fauna including geology, in an attempt to represent the traditional culture and values of the Nepalese people.

There is also an exhibition about the Yeti, an outdoors ""living museum"" dedicated to Nepal's indigenous tribes, and a 31-foot replica of Mt. Manaslu.

The museum runs under the direct supervision of Nepal's Department of Archeology.

You can please visit my YOUTUBE/INSTAGRAM for detailed videos of my Nepal tour and travel tips:
YouTube: Serioustalk1187
Instagram: Vineetsingh411","https://lh5.googleusercontent.com/p/AF1QipNL5Wyn8A4HGMCaxrlho9hynAtv5axt3hoaEy6P=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMwfALS_t4tZGxv41g6X3ZoGkQory9tp8ZH1qBU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP0Zz9W3TaipIRWXWHSQaJh1S92nHnwM1-E1AXx=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNlUy-F3meA3C-yC4HavgIAdyftFdN67DDJgAHC=w300-h225-p-k-no",0
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Kuhu Saxena,https://www.google.com/maps/contrib/104029698643223334090/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXWvQ4koCZf2RWGW3OeuzIfTTIYLqk0Jj09radLRRPF05rgm4MBCA=w36-h36-p-rp-mo-ba5-br100,5,6 months ago,"Perfect place to visit if you're into mountains and mountaineering.

I recently did a basic mountaineering course so a lot of things in the museum seemed relatable and visiting there brought back a sense of nostalgia.

In the beginning you'll be invited to watch a short film on the life of Nepal. It's a 20min. show.

Then you can see the equipment and gears used in mountaineering, the birds, animals, insects and indigenous tribe of the Himalayas. You'll also find million year old rocks and fossils there.

There are stories and history of Everest and other High altitude mountain peaks which are very interesting to read.

It also has a small souvenir counter.

Apart from this, the premises of IMM has an artificial mountain which you can easily climb and click pictures with.","https://lh5.googleusercontent.com/p/AF1QipM6MuziekN-7biAe3W9zYPaYBfxb10lHZDnvAJe=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMWk8zsQOcn3JPs-WI64WtOvLX-SNbYkgmiXibc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO03nbSuqHCxzOdD0dkZiigIRUORl0DrPXz_tZk=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP6kabY9hzbahg08tUxGdryHqK-zL0Me3eaIU2A=w300-h225-p-k-no",0
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Karan Kharat,https://www.google.com/maps/contrib/114886835683560976295/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU7Tf7xkHilx3Ji6lvvx7A6wFmdSejvzO1q0OeFPDVeA4jg6Vg=w36-h36-p-rp-mo-ba4-br100,3,6 months ago,"The museum conserve the culture of nepal
You can experience how this country was back in time with the actual resources .you will be amazed by how their heritage was and it will help you to understand how developed.
The achievements of their great climbers with the actual equipment . Long story short if you are interested in Nepal history then welcome you will get to know a lot of stuff
But if you just came to visit a museum and wanted to get a new experience (and you don't have an interest in its history)then its not meant for you","https://lh5.googleusercontent.com/p/AF1QipPdHObtQDYNTfAwUCBUMmb0hDlt4FUjcpjlQhKd=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOylOgwpo5HuDjuNklNHADCAUZg8x86IbY1VRuF=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOmGBZK0PWm-msRMOwRNEHuBNubLL5yEes-SoQj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOaj9IsaX9vmwcFv_HgN3BolNfDb4txhRJg4Itc=w300-h225-p-k-no",1
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Anju Gurung,https://www.google.com/maps/contrib/111087815904743272320/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWz2vSfBaXlRxiruFlk1oVI-qFWlZ4Mew8HVE0JEwo2W2NKP4c=w36-h36-p-rp-mo-ba3-br100,5,2 weeks ago,"An educational and inspirational destination for visitors from around the world,highlights the culture, biodiversity, and history of the Himalayas and mountaineering.","https://lh5.googleusercontent.com/p/AF1QipMqqQtQe6tFXqcdivtArDxaoJreeK1UQpkj92Hn=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMlj98lTAK6qF9zcbIC92rY7yrdPsxpZkXGb1fq=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMKhzqo1RA__r6xIV921CAqc6StLrqlm94KP1mz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMwI_SANlp_mi7DiLnaR_nRDe2s4JpVXw5So_P7=w300-h225-p-k-no",0
अन्तर्राष्ट्रिय पर्वतीय संग्रहालय,Mahesh Patil,https://www.google.com/maps/contrib/110384194484617328290/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWGQGqgN21BJiJw0DdhN39iMet_u7G_2yeY3rdu3nD8fnX5U990=w36-h36-p-rp-mo-ba6-br100,5,a month ago,"Very nice museum at pokhra with nice information
Takes time about 45 minutes to explore all
Nice atmosphere & huge  collection","https://lh5.googleusercontent.com/p/AF1QipOxVhEiYQnp3wUaoNe7S6BAHTPOswV8DxZICDs_=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNzzBa_QbOwFf73NzGr6UMcUj1AeeblYj0vE2TP=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPL_cWHP3-t4jjzEqqJKhgpiz48Zdu2TDQaXoZp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMmBDr97xPlD_tgajaASMpVnzfeiNjvPjxxbEjs=w300-h225-p-k-no",0
स्वप्न बगैँचा,Trishala Jain,https://www.google.com/maps/contrib/114131442588505850337/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIPhTJOKFmAuWCxmKYYHUSEG26rb88b6BMpu4YASqqyWx68YA=w36-h36-p-rp-mo-ba6-br100,4,3 months ago,"Beautiful Austrian garden in the heart of Kathmandu.
Very crowded of course because of the number of people that come here for photoshoots.
Otherwise a very quiet, well maintained, clean and green garden. There is a cafe inside that is mostly empty. They have a tiny art gallery of sorts. The bar seemed to be permanently closed but would have been phenomenal if it was functional.
Every corner of the garden is beautiful, from the gates to the vases to the flowers to the lotus ponds, the canopy to the fountains.

Definitely a must visit if you're in Kathmandu.","https://lh5.googleusercontent.com/p/AF1QipPVFDvddRoZ_RHcJwqeajXR3qJpUb8j5wF8ArqU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNSu0bIYzt6DZ7Yk8Kq4CkXh_U-YhT_HngTf1pP=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPR_Kljvf6VpluEgzJ-7Uj8f0pwwm4L9IVyXIQH=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOxmR_w5ycl5RxqJ3MacUNoFsHlEvaN0RQB5Ahi=w300-h225-p-k-no",0
स्वप्न बगैँचा,Rifat Zabeen,https://www.google.com/maps/contrib/111952411343878451872/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWG-vainqPlXJpyWCFWz1c-pPfb4NxySWYMG-JcaqU0indtK6Iw=w36-h36-p-rp-mo-ba2-br100,5,2 weeks ago,"A beautiful and serene garden. Loads to explore and there is eateries inside the compound. Great for photos, relaxing and enjoying nature.","https://lh5.googleusercontent.com/p/AF1QipMEd_lyTcvKvsnkeP9ZgnOXqAcRb4-eUl5WwlCY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMwKbmiz1bRcEYn4i2s_VThMtWnmpv58cadqCzn=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM_Hx5S0b73Q1B5fsCAMyqJEBZRawQr-L92Pu7D=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO8Z7ypfkbsHcxfghkJYO2NBa4D4rnfI5sfNfcI=w300-h225-p-k-no",0
स्वप्न बगैँचा,upahaar limbu,https://www.google.com/maps/contrib/104540165637851873758/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX0w4cxgwtFTF8XoR-Voh1VkYKhPMAq3zwuQDUBpxG4zqDLZB9j=w36-h36-p-rp-mo-ba4-br100,4,3 months ago,"The Garden of Dreams, located in Kathmandu, Nepal, is a stunning historical palace and garden complex that embodies the elegance of early 20th-century architecture and design.
As you enter, you're greeted by a beautifully landscaped garden that features meticulously maintained greenery, fragrant flowers, and tranquil ponds teeming with lotus blooms. The ambiance is incredibly inviting, making it an ideal escape from the hustle and bustle of the city. The pathways are lined with intricately designed pavilions and classical structures, showcasing a harmonious blend of European and Nepalese architectural styles. Each corner of the garden feels like a piece of art, evoking a sense of tranquility and peace.
This aesthetic beauty, combined with its rich history, makes the garden a perfect spot for leisurely strolls, contemplative moments, or even a quiet gathering with friends . Highly recommended for anyone visiting Kathmandu!","https://lh5.googleusercontent.com/p/AF1QipOuzFhHAN6ykwJN9XyGc7njyH6VxTDYcntbb8xD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPOYo_OT1Q8qsrvSWUrQZmRhUfxNRZXHfp3f6dW=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPU2d2OfIFP6ccM6r5OhtekM8mI4RrT4FpJwtM2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO-JJEbM0NE0iPffdMyV1ojJaMEZjfQVWy5j7sD=w300-h225-p-k-no",0
स्वप्न बगैँचा,Tejinder Singh,https://www.google.com/maps/contrib/103910883599568891908/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUlB0BiyVF2aWvKVXk9TBjotf5I4U7ARjymkX033mF52lrRnYqezQ=w36-h36-p-rp-mo-ba6-br100,5,4 weeks ago,"The Garden of Dreams, located in the heart of Kathmandu, Nepal, is a historic neo-classical garden that provides a serene escape from the bustling city. Here's a detailed review:

Highlights

1. Architecture & Design:

Built in the early 1920s, the garden showcases European-inspired design with lush landscaping, fountains, pergolas, and pavilions.

The six pavilions symbolize the six seasons of Nepal, adding cultural significance to the space.

2. Ambience:

Tranquil and well-maintained, it’s perfect for relaxation, reading, or simply enjoying nature.

The blend of history and greenery makes it ideal for both tourists and locals.

3. Amenities:

A cozy café and restaurant serve local and international cuisines.

Benches and open spaces make it family and picnic-friendly.

Informative plaques provide historical context.

4. Accessibility:

Located near Thamel, it’s easy to reach.

Entry fee is reasonable, but slightly higher for foreign visitors.

Pros:

Peaceful atmosphere amidst urban chaos.

Great for photography and unwinding.

Clean and well-maintained facilities.

Cons:

Small compared to some other major gardens.

Can get crowded on weekends and holidays.

Entry fees might seem high to budget travelers.

Ideal for:

Couples, solo travelers, and history enthusiasts.

Those seeking a break from Kathmandu's busy streets.

Overall: The Garden of Dreams is a must-visit for anyone looking to enjoy a slice of history and tranquility in Kathmandu. It offers a refreshing retreat and is perfect for spending a leisurely afternoon.","https://lh5.googleusercontent.com/p/AF1QipOIKeJxIxep2nftma_EaaBNT9fBPcsu8cNMZ27T=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOaASEmWs_ViOSRtT9aUsrybv09or86LG1E9Ahp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOa80BtQVMdyu8CfkiGW5EKmc2vBwWPVXwnLL3C=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOoj7pXlfedlomMJUjyw9shIdlw8GxEN7J7G6Bz=w300-h225-p-k-no",0
स्वप्न बगैँचा,Akash Kumar,https://www.google.com/maps/contrib/107445046318638169063/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVwJC28tMCX76kMrFluslLGto2rmlfcBUATwtW7mJqhvpwitXWdtA=w36-h36-p-rp-mo-ba7-br100,4,a month ago,A very quiet and pleasant place to be in. Deshbhakti news of a very beautiful and quiet you can really set hair for a very long time. How 2 - 3 hours will pass and you will never ever realise it. You can give it a shot if you are looking to just relax and sit around and look at the beauty of nature and observe the surrounding.,"https://lh5.googleusercontent.com/p/AF1QipNTz6wJh4Mjlv67fh3mZtUnXlfyCjpu-nYJT1CX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMYkQtIhgbXaqwMkBAc1LJQojVZlwMl99MDWmzV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMqx5sZR83-PM-JMBJ94iBbQH3UWlFNNil_kEM5=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipORhqjVQjNFIvzPCo5sfN5_Wrmz9Qtmb7ajCRhB=w300-h225-p-k-no",0
स्वप्न बगैँचा,Moises Lemos,https://www.google.com/maps/contrib/108470123310522168554/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIuHN95NZ5Bmvhrh87Ql56G0wP0G1NJH2kl8YgAnlxnmeJ9eX4=w36-h36-p-rp-mo-br100,5,a month ago,One of the few calm spaces in Kathmandu!. The garden is not particularly big but there are different places where you can sit and relax. Food was delicious and the staff was very attentive as well.,https://lh5.googleusercontent.com/p/AF1QipPecgUcqFUzsD-UkJ5Ob0FWbn3TWEtz1qgIjEXl=w600-h450-p-k-no,0
स्वप्न बगैँचा,Gary Brazel,https://www.google.com/maps/contrib/107869450704479614215/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWhBRAkDVrSF63xH6aBqWwFM6mMqtggqvNsMg4QMzT5Pz9CDt_Z=w36-h36-p-rp-mo-ba6-br100,4,a month ago,"The Garden of Dreams स्वप्न बगैँचा is a very small garden, but if you are looking for a respite from the Katmandu traffic and hustle and bustle this can be recommended.
It also is a nice place to eat or drink at the cafe or restaurant in it.
Be careful when you pay to count your change as the woman shorted me 200 rupee. Admission is 400 rupees ($3 USD) or 200 rupees for seniors.","https://lh5.googleusercontent.com/p/AF1QipOGA5G8aFj7oNy-cBHp0xWtZCSXWPrpTNaGbMxR=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipONxyvevzzVsuD0mmk7tN33UE0xZetcoLtwrAqM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP_PsGzLopC0cjMD1uWP-fBxMRHfEuy4KoPtEJF=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP6ZcnxcjIcUVO-06V3w84mP3vUbSkNyEQWAKQn=w300-h225-p-k-no",0
स्वप्न बगैँचा,Asif Khan,https://www.google.com/maps/contrib/100882743444943769717/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWgMNO9njZlt03RoJQgcfFgFV6dgxPW-7aNjdOW0ebyD7giup_PzQ=w36-h36-p-rp-mo-ba3-br100,5,5 months ago,"Garden of Dreams is an oasis of tranquility in the bustling city. This beautifully landscaped garden offers a serene escape, with its lush greenery, charming fountains, and meticulously maintained flower beds. Visitors can enjoy a leisurely stroll along the winding pathways, find a quiet bench to read a book, or simply bask in the peaceful surroundings.","https://lh5.googleusercontent.com/p/AF1QipOXkRy9xJmiHHGiLZefiA8GDdUZdkR2WxdMME4W=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNQnRNUfQKZdcIVevF_VTdsIMYDvZMM4fcRag_s=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNfjIR1TdWHO1O1IQrnHoLW__5VSHPATsZ3YxiX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNwHY2Sqc0A5BO1VkI8OTRwlTiRcX0PcieEebNB=w300-h225-p-k-no",0
तारागाउँ संस्कृति सङ्ग्रहालय,Nima Lama,https://www.google.com/maps/contrib/101771163946520191984/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVP0LThVkVI9ozW1Ke1Y1pJSyVBv30tiOYLsnx2t5Pk4jtgp9OUtg=w36-h36-p-rp-mo-ba4-br100,5,a month ago,"Taragaun Next is a special place that can give you a sense of peace and tranquility away from the hustle and bustle of Kathmandu. The atmosphere here is very calm and cozy, which makes people who come here love it. If you want to relax with a cup of coffee or spend time with friends, this place is suitable.

This place is very attractive for taking photos and videos. The unique and authentic atmosphere here gives you the opportunity to make unique photos and videos.

This place is very good for people who want to experience the quiet side of Kathmandu, and you will definitely love the atmosphere here.

Rating: 8/10
Key features: Quiet atmosphere, great place for unique photos and videos, and a great atmosphere for relaxation.","https://lh5.googleusercontent.com/p/AF1QipN3ZaC14kA20CfXyYfBpXC2XZADgI8u0yubH_lL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPftebiMsgWSoZPnAWuARGEk8-KRhNAVxwglXIS=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNGnPXWeHUcAmszpEKhOMiI-eyzaaTwgbju6n20=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOhsKR5-Ted7Uo2eSirF99D8c5SWBO38hWh8iQH=w300-h225-p-k-no",0
तारागाउँ संस्कृति सङ्ग्रहालय,Suprince Kasaju,https://www.google.com/maps/contrib/100535875726520827161/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWNKaACbPX_MVX4kXvEdSlzSn6rw7g-kZha-beY8AkEe6YWyy20=w36-h36-p-rp-mo-ba4-br100,4,2 months ago,"Taragaon Next तारागाउँ संस्कृति सङ्ग्रहालय is a hidden gem in Kathmandu that seamlessly merges contemporary art and traditional heritage. Nestled in a serene setting, this cultural museum offers a unique window into Nepal's diverse cultural landscape.

The architecture of the museum itself is striking, blending modern design with traditional elements. Inside, the space is thoughtfully curated with a variety of exhibits that range from ancient artifacts to contemporary artworks. Each exhibit tells a story, providing insights into Nepal's rich history and vibrant present.

What sets Taragaon Next apart is its commitment to preserving and showcasing the works of artists, both established and emerging. The gallery spaces are dynamic, constantly evolving to feature new and exciting pieces. Visitors can expect to see a mix of paintings, sculptures, and mixed-media installations that reflect the country's artistic spirit.

Additionally, the museum often hosts workshops, lectures, and cultural events, making it a vibrant hub for creative minds. The staff is knowledgeable and passionate, always ready to share their insights and enhance the visitor experience.

Whether you're an art enthusiast or someone interested in learning more about Nepal's cultural heritage, Taragaon Next तारागाउँ संस्कृति सङ्ग्रहालय offers a refreshing and enriching experience. It's a must-visit for anyone looking to delve deeper into the artistic soul of Nepal.","https://lh5.googleusercontent.com/p/AF1QipOnwJ96DvXSLX5uhw3sBirhBtiHRvVnjmUfyYJU=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOOA7tECdyuBtt7UfhPHz9QLC_lW_UbEBgIJSao=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNEbbVJIpRdbQwVPL0TQE7dcgvTQqtRtp6EloWR=w300-h225-p-k-no",0
तारागाउँ संस्कृति सङ्ग्रहालय,Zeena Datheputhe,https://www.google.com/maps/contrib/116117316857046951939/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVNx0LR_3SnrAcVY4KlQyfLYkrAZIh8FErX76d0mMFYa1P-qqo=w36-h36-p-rp-mo-ba4-br100,5,2 months ago,"An extraordinary piece of Vault and brick architecture at middle of Kathmandu city. The place is amazing and different from ordinary museums. Back in 2016 when it was not viral in social medias, the place used to be calmer and also no entry fees were taken but the case is opposite now.",https://lh5.googleusercontent.com/p/AF1QipMSVyftncEa4YQxh9yW8jD43Rv1Lk8eOEDdRnmc=w600-h450-p-k-no,0
तारागाउँ संस्कृति सङ्ग्रहालय,Laxmi Kumari stha,https://www.google.com/maps/contrib/110757793845209526014/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXMX266HDUkUYJiQHMsk8Z6PVtG1Upk0Gw2hp3Yk49SbnPxN-Y=w36-h36-p-rp-mo-ba3-br100,5,2 weeks ago,"It's a that place who was sad , anxiety and drepess. This place gave happy , enjoyed and peacefull. I this place is too good vibe place. So , I love this place and garden .
Desgine photo","https://lh5.googleusercontent.com/p/AF1QipO19_6svYpS1E4ZwK_p-UDCcbuplA-umalA22g=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMODVLJZJ_QlCTZg-INpo1-_87ABCbkQ0AF4Lg=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMsVgtKyq9SmucAokgF4Ss4cpqOsQQ8aV20lVA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMLvmlWmzLC8xvmKN0ZiflMjDSXm3Cmx2DKlhU=w300-h225-p-k-no",0
